mineral_name,strunz_number
Calcite,05.AB.05
Andradite,09.AD.25
Réalgar,02.FA.15a
Quartz,04.DA.05
Axinite,09.BD.20
Calcite,05.AB.05
Calcite,05.AB.05
Apophyllite,09.EA.15
Rhodochrosite,05.AB.05
Wavellite,08.DC.50
Lazulite,08.BB.40
Canavesite,06.HA.50
Calcite,05.AB.05
Fluorite,03.AB.25
Quartz,04.DA.05
Azurite,05.BA.05
Pyrite,02.EB.05a
Stichtite,05.DA.50
Cérusite,
Sidérite,05.AB.05
Calcite,05.AB.05
Calcite,05.AB.05
Ilménite,04.CB.05
Grossulaire,
Quartz,04.DA.05
Quartz,04.DA.05
Sphalérite,02.CB.05a
Cérusite,
Grossulaire,
Picropharmacolite,08.CH.15
Epidote,09.BG.05a
Barytine,
Quartz,04.DA.05
Scapolite,09.FB.15
Stilbite,09.GE.10
Fornacite,07.FC.10
Dolomite,05.AB.10
Vanadinite,08.BN.05
Adamite,08.BB.30
Rhodochrosite,05.AB.05
Apophyllite,09.EA.15
Tacharanite,09.HA.75
Cornetite,08.BE.15
Gyrolite,09.EE.30
Hématite,04.CB.05
Apophyllite,09.EA.15
Quartz,04.DA.05
Leucite,09.GB.05
Proustite,02.GA.05
Quartz,04.DA.05
Rutile,04.DB.05
Hématite,04.CB.05
Calcite,05.AB.05
Tourmaline,
Calcédoine,
Quartz,04.DA.05
Cérusite,
Pyromorphite,08.BN.05
Hémimorphite,09.BD.10
Datolite,09.AJ.20
Malachite,05.BA.10
Bournonite,02.GA.50
Mimetite,08.BN.05
Mercure natif,
Crocoïse,
Smithsonite,05.AB.05
Vésuvianite,09.BG.35
Quartz,04.DA.05
Calcite,05.AB.05
Gypse,
Natrolite,09.GA.05
Asbeste,
Wulfenite,07.GA.05
Mottramite,08.BH.40
Smithsonite,05.AB.05
Dolomite,05.AB.10
Barytine,
Ludlamite,08.CD.20
Rhodochrosite,05.AB.05
Célestine,07.AD.35
Calcite,05.AB.05
Sidérite,05.AB.05
Tourmaline,
Rhodochrosite,05.AB.05
Calcite,05.AB.05
Analcime,09.GB.05
Mélanophlogite,04.DA.25
Pyrite,02.EB.05a
Vermiculite,09.EC.50
Dolomite,05.AB.10
Marcasite,02.EB.10a
Almandin,
Hématite,04.CB.05
Gypse,
Gypse,
Crocoïse,
Bismuthinite,02.DB.05a
Brewsterite,09.GE.20
Rhodochrosite,05.AB.05
Jarosite,07.BC.10
Boléite,03.DB.15
Weloganite,05.CC.05
Barytine,
Calcite,05.AB.05
Ardennite,09.BJ.40
Carpholite,09.DB.05
Calcite,05.AB.05
Fluorite,03.AB.25
Calcite,05.AB.05
Calcédoine,
Pyrite,02.EB.05a
Calcite,05.AB.05
Fluorite,
Gypse,
Quartz,04.DA.05
Fluorite,
Serpentine,
Apophyllite,09.EA.15
Quartz,04.DA.05
Calcite,05.AB.05
Tourmaline,
Calcite,05.AB.05
Fluorite,
Calcite,05.AB.05
Quartz,04.DA.05
Gypse,
Azurite,05.BA.05
Cérusite,
Cyanotrichite,07.DE.10
Azurite,05.BA.05
Azurite,05.BA.05
Malachite,05.BA.10
Lavendulane,
Cyanotrichite,07.DE.10
Brochantite,07.BB.25
Wad,
Adamite,08.BB.30
Olivénite,08.BB.30
Malachite,05.BA.10
Olivénite,08.BB.30
Azurite,05.BA.05
Cyanotrichite,07.DE.10
Cornwallite,08.BD.05
Lavendulane,
Mimétite,08.BN.05
Azurite,05.BA.05
Malachite,05.BA.10
Azurite,05.BA.05
Arsenogoyazite,08.BL.10
Parnauite,08.DF.35
Duftite,08.BH.35
Azurite,05.BA.05
Cyanotrichite,07.DE.10
Parnauite,08.DF.35
Malachite,05.BA.10
Olivénite,08.BB.30
Mimétite,08.BN.05
Azurite,05.BA.05
Barytine,
Azurite,05.BA.05
Cyanotrichite,07.DE.10
Azurite,05.BA.05
Azurite,05.BA.05
Adamite,08.BB.30
Malachite,05.BA.10
Brochantite,07.BB.25
Barytine,
Barytine,
Azurite,05.BA.05
Azurite,05.BA.05
Azurite,05.BA.05
Olivénite,08.BB.30
Olivénite,08.BB.30
Dundasite,05.DB.10
Cyanotrichite,07.DE.10
Azurite,05.BA.05
Brochantite,07.BB.25
Azurite,05.BA.05
Brochantite,07.BB.25
Azurite,05.BA.05
Mimétite,08.BN.05
Olivénite,08.BB.30
Azurite,05.BA.05
Olivénite,08.BB.30
Chalcophyllite,08.DF.30
Azurite,05.BA.05
Malachite,05.BA.10
Ceruleite,08.DE.25
Pharmacosidérite,08.DK.10
Carminite,08.BH.30
Azurite,05.BA.05
Cérusite,
Olivénite,08.BB.30
Malachite,05.BA.10
Carminite,08.BH.30
Parnauite,08.DF.35
Azurite,05.BA.05
Olivénite,08.BB.30
Barytine,
Adamite,08.BB.30
Azurite,05.BA.05
Azurite,05.BA.05
Azurite,05.BA.05
Cyanotrichite,07.DE.10
Azurite,05.BA.05
Malachite,05.BA.10
Cornwallite,08.BD.05
Chalcophyllite,08.DF.30
Mimétite,08.BN.05
Cyanotrichite,07.DE.10
Olivénite,08.BB.30
Brochantite,07.BB.25
Parnauite,08.DF.35
Azurite,05.BA.05
Duftite,08.BH.35
Cyanotrichite,07.DE.10
Zeunerite,08.EB.05
Azurite,05.BA.05
Carminite,08.BH.30
Mimétite,08.BN.05
Mixite,08.DL.15
Azurite,05.BA.05
Parnauite,08.DF.35
Malachite,05.BA.10
Cyanotrichite,07.DE.10
Mimétite,08.BN.05
Fluorite,
Anglésite,07.AD.35
Ardennite,09.BJ.40
Carpholite,09.DB.05
Diadochite,08.DB.05
Gypse,
Quartz,04.DA.05
Quartz,04.DA.05
Quartz,04.DA.05
Quartz,04.DA.05
Quartz,04.DA.05
Quartz,04.DA.05
Talc,09.EC.05
Pérovskite,04.CC.30
Rutile,04.DB.05
Calcite,05.AB.05
Calcite,05.AB.05
Calcite,05.AB.05
Cérusite,
Epidote,09.BG.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Metacinabre,02.CB.05a
Metacinabre,02.CB.05a
Metacinabre,02.CB.05a
Tiemannite,02.CB.05a
Tiemannite,02.CB.05a
Coloradoite,02.CB.05a
Coloradoite,02.CB.05a
Lautite,02.CB.40
Lautite,02.CB.40
Luzonite,02.KA.10
Stannite,02.CB.15a
Stannite,02.CB.15a
Stannite,02.CB.15a
Stannite,02.CB.15a
Stannite,02.CB.15a
Stannite,02.CB.15a
Renierite,02.CB.35a
Renierite,02.CB.35a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Sphalérite,02.CB.05a
Sphalérite,02.CB.05a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Chalcopyrite,02.CB.10a
Lépidolite,09.EC.20
Chalcopyrite,02.CB.10a
Sulvanite,02.CB.70
Sulvanite,02.CB.70
Tennantite,02.GB.05
Tennantite,02.GB.05
Tennantite,02.GB.05
Tennantite,02.GB.05
Tennantite,02.GB.05
Tennantite,02.GB.05
Tennantite,02.GB.05
Tennantite,02.GB.05
Tennantite,02.GB.05
Tennantite,02.GB.05
Tennantite,02.GB.05
Tétraédrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraédrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraédrite,
Tétraèdrite,
Tétraédrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Tétraèdrite,
Germanite,02.CB.30
Germanite,02.CB.30
Wurtzite,02.CB.45
Wurtzite,02.CB.45
Wurtzite,02.CB.45
Wurtzite,02.CB.45
Wurtzite,02.CB.45
Wurtzite,02.CB.45
Greenockite,02.CB.45
Greenockite,02.CB.45
Greenockite,02.CB.45
Enargite,02.KA.05
Enargite,02.KA.05
Enargite,02.KA.05
Enargite,02.KA.05
Enargite,02.KA.05
Enargite,02.KA.05
Enargite,02.KA.05
Enargite,02.KA.05
Enargite,02.KA.05
Enargite,02.KA.05
Famatinite,02.KA.10
Sternbergite,02.CB.65
Sternbergite,02.CB.65
Sternbergite,02.CB.65
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Pyrrhotite,02.CC.10
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Pyrrhotite,02.CC.10
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Pyrrhotine,
Nickeline,02.CC.05
Nickeline,02.CC.05
Nickeline,02.CC.05
Nickeline,02.CC.05
Nickeline,02.CC.05
Nickeline,02.CC.05
Nickéline,02.CC.05
Nickéline,02.CC.05
Troïlite,02.CC.10
Nickeline,02.CC.05
Nickeline,02.CC.05
Nickeline,02.CC.05
Nickeline,02.CC.05
Nickeline,02.CC.05
Nickeline,02.CC.05
Nickeline,02.CC.05
Nickeline,02.CC.05
Breithauptite,02.CC.05
Breithauptite,02.CC.05
Breithauptite,02.CC.05
Millerite,02.CC.20
Millerite,02.CC.20
Millerite,02.CC.20
Millerite,02.CC.20
Millerite,02.CC.20
Millerite,02.CC.20
Millerite,02.CC.20
Millerite,02.CC.20
Millerite,02.CC.20
Alabandine,
Alabandine,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Galène,
Clausthalite,02.CD.10
Clausthalite,02.CD.10
Clausthalite,02.CD.10
Clausthalite,02.CD.10
Clausthalite,02.CD.10
Altaite,02.CD.10
Altaite,02.CD.10
Altaite,02.CD.10
Altaite,02.CD.10
Miargyrite,02.HA.10
Miargyrite,02.HA.10
Teallite,02.CD.05
Teallite,02.CD.05
Franckeite,02.HF.25b
Franckeite,02.HF.25b
Franckeite,02.HF.25b
Franckeite,02.HF.25b
Cylindrite,02.HF.25a
Cylindrite,02.HF.25a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Cinabre,02.CD.15a
Covelline,
Covelline,
Covelline,
Covelline,
Covelline,
Covelline,
Covelline,
Covelline,
Covelline,
Valleriite,02.FD.30
Valleriite,02.FD.30
Linnaeite,
Linnaeite,
Linnaeite,
Siegenite,02.DA.05
Siegenite,02.DA.05
Siegenite,02.DA.05
Polydymite,02.DA.05
Carrollite,02.DA.05
Carrollite,02.DA.05
Carrollite,02.DA.05
Carrollite,02.DA.05
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Stibnite,02.DB.05a
Bismuthinite,02.DB.05a
Bismuthinite,02.DB.05a
Bismuthinite,02.DB.05a
Bismuthinite,02.DB.05a
Bismuthinite,02.DB.05a
Bismuthinite,02.DB.05a
Bismuthinite,02.DB.05a
Bismuthinite,02.DB.05a
Telluro-Bismuthite,
Kermesite,02.FD.05
Kermesite,02.FD.05
Kermesite,02.FD.05
Kermesite,02.FD.05
Tétradymite,02.DC.05c
Tétradymite,02.DC.05c
Tétradymite,02.DC.05c
Tétradymite,02.DC.05c
Nagyagite,02.HB.20a
Nagyagite,02.HB.20a
Nagyagite,02.HB.20a
Nagyagite,02.HB.20a
Nagyagite,02.HB.20a
Nagyagite,02.HB.20a
Nagyagite,02.HB.20a
Sylvanite,02.EA.05
Sylvanite,02.EA.05
Sylvanite,02.EA.05
Sylvanite,02.EA.05
Sylvanite,02.EA.05
Sylvanite,02.EA.05
Sylvanite,02.EA.05
Sylvanite,02.EA.05
Krennerite,02.EA.15
Calaverite,02.EA.10
Calaverite,02.EA.10
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Hématite,04.CB.05
Orthose,
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Sphalérite,02.CB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Cattierite,02.EB.05a
Cattierite,02.EB.05a
Vaesite,02.EB.05a
Vaesite,02.EB.05a
Vaesite,02.EB.05a
Hauerite,02.EB.05a
Hauerite,02.EB.05a
Hauerite,02.EB.05a
Hauerite,02.EB.05a
Hauerite,02.EB.05a
Sperrylite,02.EB.05a
Cobaltine,
Cobaltine,
Cobaltine,
Cobaltine,
Cobaltine,
Cobaltine,
Cobaltine,
Cuivre,01.AA.05
Pyrite,02.EB.05a
Cobaltine,
Cobaltine,
Cobaltine,
Cobaltine,
Cobaltine,
Gersdorffite,02.EB.25
Gersdorffite,02.EB.25
Gersdorffite,02.EB.25
Gersdorffite,02.EB.25
Ullmannite,02.EB.25
Ullmannite,02.EB.25
Ullmannite,02.EB.25
Ullmannite,02.EB.25
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Marcasite,02.EB.10a
Loellingite,02.EB.15a
Loellingite,02.EB.15a
Loellingite,02.EB.15a
Loellingite,02.EB.15a
Loellingite,02.EB.15a
Loellingite,02.EB.15a
Safflorite,02.EB.15a
Safflorite,02.EB.15a
Safflorite,02.EB.15a
Safflorite,02.EB.15a
Rammelsbergite,02.EB.15a
Rammelsbergite,02.EB.15a
Rammelsbergite,02.EB.15a
Rammelsbergite,02.EB.15a
Pararammelsbergite,02.EB.10e
Arsenopyrite,02.EB.20
Arsenopyrite,02.EB.20
Arsenopyrite,02.EB.20
Arsenopyrite,02.EB.20
Arsenopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Arsénopyrite,02.EB.20
Glaucodot,02.EB.10c
Glaucodot,02.EB.10c
Glaucodot,02.EB.10c
Molybdenite,02.EA.30
Molybdenite,02.EA.30
Molybdenite,02.EA.30
Molybdenite,02.EA.30
Molybdenite,02.EA.30
Molybdenite,02.EA.30
Molybdenite,02.EA.30
Molybdenite,02.EA.30
Molybdenite,02.EA.30
Molybdenite,02.EA.30
Molybdenite,02.EA.30
Molybdenite,02.EA.30
Molybdenite,02.EA.30
Molybdénite,02.EA.30
Molybdénite,02.EA.30
Molybdénite,02.EA.30
Molybdénite,02.EA.30
Erythrite,08.CE.40
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Skutterudite,02.EC.05
Nickel-skutterudite,
Nickel-skutterudite,
Nickel-skutterudite,
Nickel-skutterudite,
Imhofite,02.HD.30
Skutterudite,02.EC.05
Proustite,02.GA.05
Proustite,02.GA.05
Proustite,02.GA.05
Proustite,02.GA.05
Proustite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrargyrite,02.GA.05
Pyrostilpnite,02.GA.10
Chalcostibite,02.HA.05
Chalcostibite,02.HA.05
Emplectite,02.HA.05
Emplectite,02.HA.05
Wittichenite,02.GA.20
Wittichenite,02.GA.20
Berthierite,02.HA.20
Berthierite,02.HA.20
Berthierite,02.HA.20
Berthierite,02.HA.20
Berthierite,02.HA.20
Berthierite,02.HA.20
Smithite,02.GC.30
Stephanite,02.GB.10
Stephanite,02.GB.10
Stephanite,02.GB.10
Stephanite,02.GB.10
Stephanite,02.GB.10
Stephanite,02.GB.10
Polybasite,02.GB.15
Polybasite,02.GB.15
Polybasite,02.GB.15
Polybasite,02.GB.15
Lorandite,02.HD.05
Lorandite,02.HD.05
Vrbaite,02.HF.20
Livingstonite,02.HA.15
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Bournonite,02.GA.50
Aikinite,02.HB.05a
Aikinite,02.HB.05a
Hutchinsonite,02.HD.45
Hutchinsonite,02.HD.45
Hutchinsonite,02.HD.45
Hutchinsonite,02.HD.45
Freieslebenite,02.JB.15
Freieslebenite,02.JB.15
Diaphorite,02.JB.05
Schirmerite,02.JB.40d
Baumhauerite,02.HC.05b
Baumhauerite,02.HC.05b
Baumhauerite,02.HC.05b
Baumhauerite,02.HC.05b
Baumhauerite,02.HC.05b
Liveingite,02.HC.05c
Dufrenoysite,02.HC.05d
Dufrenoysite,02.HC.05d
Dufrenoysite,02.HC.05d
Dufrenoysite,02.HC.05d
Dufrenoysite,02.HC.05d
Dufrenoysite,02.HC.05d
Dufrenoysite,02.HC.05d
Lengenbachite,02.HF.30
Jordanite,02.JB.30a
Jordanite,02.JB.30a
Jordanite,02.JB.30a
Jordanite,02.JB.30a
Jordanite,02.JB.30a
Geocronite,02.JB.30a
Gratonite,02.JB.55
Zinkenite,02.JB.35a
Zinkenite,02.JB.35a
Zinkenite,02.JB.35a
Zinkenite,02.JB.35a
Plagionite,02.HC.10b
Plagionite,02.HC.10b
Plagionite,02.HC.10b
Plagionite,02.HC.10b
Heteromorphite,02.HC.10c
Heteromorphite,02.HC.10c
Heteromorphite,02.HC.10c
Jamesonite,02.HB.15
Jamesonite,02.HB.15
Jamesonite,02.HB.15
Jamesonite,02.HB.15
Semseyite,02.HC.10d
Semseyite,02.HC.10d
Boulangerite,02.HC.15
Boulangerite,02.HC.15
Boulangerite,02.HC.15
Boulangerite,02.HC.15
Boulangerite,02.HC.15
Boulangerite,02.HC.15
Boulangerite,02.HC.15
Calcite,05.AB.05
Boulangerite,02.HC.15
Boulangerite,02.HC.15
Meneghinite,02.HB.05b
Meneghinite,02.HB.05b
Ménéghinite,02.HB.05b
Galenobismuthite,
Galenobismuthite,
Galenobismuthite,
Cannizzarite,02.JB.20
Cosalite,02.JB.10
Cosalite,02.JB.10
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Realgar,02.FA.15a
Orpiment,02.FA.30
Orpiment,02.FA.30
Orpiment,02.FA.30
Orpiment,02.FA.30
Orpiment,02.FA.30
Orpiment,02.FA.30
Orpiment,02.FA.30
Orpiment,02.FA.30
Orpiment,02.FA.30
Orpiment,02.FA.30
Orpiment,02.FA.30
Orpiment,02.FA.30
Fluorite,
Fluorite,
Fluorite,
Pyrite,02.EB.05a
Barytine,
Fluorite,
Hématite,04.CB.05
Stibnite,02.DB.05a
Gypse,
Fluorite,
Fluorite,
Fluorite,03.AB.25
Fluorite,03.AB.25
Pyrite,02.EB.05a
Hématite,04.CB.05
Fluorite,03.AB.25
Calcite,05.AB.05
Barytine,
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
Cuprite,04.AA.10
